temperature,humidity,moisture,soil_type,crop_type,nitrogen,phosphorous,potassium,fertilizer
23.0,76.5,47.8,Clayey,Coffee,32.2,48.2,189.7,Urea
42.3,68.8,85.6,Black,Grapes,83.3,64.5,177.4,Balanced NPK 10-10-10
33.0,63.4,86.7,Red,Coconut,74.3,59.7,197.5,Balanced NPK 10-10-10
27.4,45.5,23.6,Black,Pigeonpeas,62.1,40.2,99.5,Balanced NPK 10-10-10
40.4,76.6,46.8,Clayey,Apple,138.1,128.9,32.4,No Fertilizer Needed
39.4,41.8,55.2,Loamy,Groundnut,8.5,103.5,151.7,Urea
31.5,55.9,14.4,Sandy,Lentil,17.3,75.4,107.6,Urea
11.2,92.0,36.3,Black,Orange,65.3,144.4,57.1,Balanced NPK 10-10-10
36.1,24.6,29.2,Clayey,Pigeonpeas,92.8,75.5,86.9,Balanced NPK 10-10-10
35.5,44.8,86.9,Sandy,Mothbeans,135.5,52.4,163.4,No Fertilizer Needed
17.3,38.8,23.6,Clayey,Chickpea,95.1,124.4,43.6,Balanced NPK 10-10-10
16.8,64.0,52.5,Red,Coconut,15.2,106.5,108.5,Urea
21.0,92.6,43.2,Black,Groundnut,48.1,129.0,206.0,No Fertilizer Needed
23.8,68.7,61.2,Black,Coconut,96.7,124.3,85.8,No Fertilizer Needed
22.6,38.4,52.6,Clayey,Orange,6.9,110.7,31.1,Urea
40.9,49.8,33.1,Clayey,Apple,24.7,116.9,34.7,Urea
29.4,74.6,13.5,Loamy,Coconut,87.2,90.6,28.6,MOP (Muriate of Potash)
38.5,38.1,59.3,Clayey,Mothbeans,22.3,22.6,152.5,DAP (Diammonium Phosphate)
24.4,47.0,38.0,Black,Chickpea,93.9,79.4,18.3,MOP (Muriate of Potash)
35.3,28.6,30.4,Red,Grapes,128.9,21.7,38.7,SSP (Single Super Phosphate)
36.7,74.6,60.6,Clayey,Lentil,1.7,29.6,51.3,DAP (Diammonium Phosphate)
34.0,75.2,62.1,Red,Coffee,56.5,88.1,199.6,No Fertilizer Needed
44.7,22.8,86.5,Loamy,Pomegranate,92.5,27.2,127.1,SSP (Single Super Phosphate)
20.1,52.5,41.2,Sandy,Mothbeans,127.2,101.2,138.0,No Fertilizer Needed
28.7,28.2,85.2,Sandy,Orange,53.4,110.7,121.6,No Fertilizer Needed
23.8,23.9,72.7,Loamy,Coffee,15.8,136.0,72.2,Urea
24.0,97.3,12.6,Black,Chickpea,24.9,114.1,198.0,Urea
33.2,32.8,15.3,Sandy,Mango,53.4,110.4,114.7,No Fertilizer Needed
34.3,88.8,62.7,Clayey,Mungbean,119.6,62.8,88.5,No Fertilizer Needed
11.9,34.6,36.9,Loamy,Rice,49.4,145.4,142.8,No Fertilizer Needed
30.9,86.1,41.0,Loamy,Pigeonpeas,49.4,75.4,72.5,Balanced NPK 10-10-10
36.3,63.5,47.2,Clayey,Chickpea,14.8,95.1,31.8,Urea
11.8,35.4,40.6,Red,Cotton,62.9,16.2,182.3,SSP (Single Super Phosphate)
13.7,54.1,25.8,Clayey,Mango,134.5,138.3,186.0,No Fertilizer Needed
18.9,68.1,27.2,Red,Coconut,112.3,97.7,57.5,No Fertilizer Needed
38.4,76.5,77.1,Black,Cotton,0.2,132.0,48.1,Urea
17.6,69.7,25.4,Red,Papaya,60.1,9.7,193.0,SSP (Single Super Phosphate)
21.5,54.5,70.7,Black,Chickpea,147.1,89.6,202.6,No Fertilizer Needed
36.2,49.7,72.1,Clayey,Coconut,36.4,100.9,132.3,Urea
16.4,52.5,62.5,Sandy,Banana,128.7,29.2,100.7,SSP (Single Super Phosphate)
14.6,80.3,29.4,Black,Sugarcane,91.5,97.4,98.7,No Fertilizer Needed
13.9,93.8,11.1,Black,Sugarcane,57.2,45.3,98.3,Balanced NPK 10-10-10
38.8,28.8,89.9,Loamy,Sugarcane,68.4,50.9,205.9,Balanced NPK 10-10-10
15.8,61.1,17.5,Clayey,Chickpea,0.4,2.0,35.5,DAP (Diammonium Phosphate)
19.9,95.5,37.7,Loamy,Orange,49.9,75.6,99.4,Balanced NPK 10-10-10
44.4,56.1,78.6,Loamy,Maize,113.1,149.4,122.4,No Fertilizer Needed
26.9,86.8,12.6,Red,Groundnut,45.8,20.5,75.6,SSP (Single Super Phosphate)
20.4,77.9,51.3,Sandy,Groundnut,89.8,7.0,79.9,SSP (Single Super Phosphate)
24.6,44.0,31.3,Black,Coconut,130.9,76.6,136.3,No Fertilizer Needed
30.4,71.0,79.1,Red,Mungbean,80.6,143.2,79.1,Balanced NPK 10-10-10
29.8,75.8,79.9,Sandy,Coffee,115.9,36.8,165.5,SSP (Single Super Phosphate)
15.8,89.9,71.8,Black,Coconut,38.3,85.5,219.4,Urea
18.5,69.9,11.1,Sandy,Grapes,125.7,86.9,167.3,No Fertilizer Needed
26.9,70.6,57.5,Sandy,Wheat,18.3,51.4,122.8,Urea
13.2,94.6,50.9,Sandy,Sugarcane,94.0,110.0,115.2,No Fertilizer Needed
10.4,96.6,57.6,Loamy,Lentil,65.1,105.9,13.9,MOP (Muriate of Potash)
36.1,70.1,16.6,Sandy,Coconut,84.3,118.2,212.9,No Fertilizer Needed
23.1,44.1,13.1,Loamy,Sugarcane,83.8,139.4,180.1,No Fertilizer Needed
40.0,83.4,75.1,Black,Rice,44.8,6.7,47.6,SSP (Single Super Phosphate)
10.6,82.0,76.9,Red,Wheat,79.4,136.8,219.6,No Fertilizer Needed
39.8,41.6,65.1,Clayey,Coconut,19.9,25.7,37.6,DAP (Diammonium Phosphate)
36.8,55.6,41.6,Red,Mungbean,9.6,138.4,107.4,Urea
39.0,78.0,36.7,Red,Groundnut,26.6,87.0,92.4,Urea
17.0,47.1,29.2,Loamy,Banana,90.1,102.4,58.0,Balanced NPK 10-10-10
27.4,64.7,64.8,Clayey,Banana,117.3,68.6,150.9,No Fertilizer Needed
31.6,46.8,17.3,Black,Mango,122.3,32.6,174.5,SSP (Single Super Phosphate)
44.6,93.0,76.6,Clayey,Lentil,47.9,81.5,137.7,No Fertilizer Needed
20.0,66.6,58.9,Black,Groundnut,96.8,70.5,109.2,Balanced NPK 10-10-10
34.8,43.7,51.8,Sandy,Jute,60.2,34.7,95.3,SSP (Single Super Phosphate)
33.3,83.3,39.7,Red,Lentil,116.3,99.4,143.4,No Fertilizer Needed
20.1,78.3,27.5,Loamy,Mothbeans,0.9,124.6,213.3,Urea
30.0,71.0,38.8,Clayey,Pomegranate,135.7,123.1,60.9,No Fertilizer Needed
10.4,56.1,20.3,Black,Wheat,31.2,7.1,46.2,DAP (Diammonium Phosphate)
15.9,80.7,46.1,Loamy,Maize,10.6,125.0,3.7,MOP (Muriate of Potash)
11.2,88.4,56.5,Clayey,Chickpea,42.6,119.4,150.2,No Fertilizer Needed
34.4,50.5,78.1,Black,Mothbeans,60.8,108.6,140.4,No Fertilizer Needed
17.5,93.7,25.0,Sandy,Blackgram,127.5,135.8,75.4,No Fertilizer Needed
27.4,78.8,11.3,Loamy,Apple,37.0,103.9,77.0,Urea
15.4,81.9,44.6,Loamy,Sugarcane,118.3,147.7,47.0,No Fertilizer Needed
40.4,67.0,24.7,Loamy,Wheat,41.7,4.7,70.3,SSP (Single Super Phosphate)
43.2,33.1,75.2,Clayey,Groundnut,34.3,119.1,183.6,Urea
18.9,33.7,14.1,Red,Wheat,25.7,102.1,125.7,Urea
39.5,45.5,64.1,Sandy,Grapes,48.4,51.0,9.4,MOP (Muriate of Potash)
21.5,68.2,24.6,Red,Mango,62.4,133.6,0.7,MOP (Muriate of Potash)
40.4,94.7,64.1,Clayey,Orange,16.9,29.1,212.3,DAP (Diammonium Phosphate)
34.0,57.3,86.6,Sandy,Blackgram,149.4,97.8,21.5,MOP (Muriate of Potash)
36.8,59.8,17.9,Black,Groundnut,121.1,20.1,130.3,SSP (Single Super Phosphate)
25.5,67.5,83.8,Clayey,Lentil,81.3,134.1,162.8,No Fertilizer Needed
30.8,70.5,72.9,Red,Pomegranate,40.5,141.2,192.7,No Fertilizer Needed
20.3,65.8,88.9,Loamy,Mothbeans,113.9,36.3,148.9,SSP (Single Super Phosphate)
24.4,24.6,47.9,Clayey,Papaya,47.1,102.3,162.3,No Fertilizer Needed
37.2,62.7,31.2,Black,Rice,121.3,16.0,83.8,SSP (Single Super Phosphate)
38.4,88.8,52.9,Black,Blackgram,43.2,110.4,28.3,MOP (Muriate of Potash)
22.9,76.4,34.3,Loamy,Coconut,20.5,124.5,72.9,Urea
37.3,63.0,81.8,Red,Maize,125.6,108.3,112.9,No Fertilizer Needed
28.2,84.2,17.1,Sandy,Cotton,100.4,0.6,213.5,SSP (Single Super Phosphate)
26.3,53.5,52.2,Clayey,Blackgram,51.5,130.6,80.3,No Fertilizer Needed
15.6,27.6,71.7,Loamy,Chickpea,149.4,2.6,64.8,SSP (Single Super Phosphate)
36.4,63.8,85.8,Loamy,Maize,8.0,108.9,193.3,Urea
21.9,26.1,23.7,Clayey,Chickpea,94.3,82.6,114.9,No Fertilizer Needed
10.6,49.9,75.0,Red,Rice,112.4,11.1,117.6,SSP (Single Super Phosphate)
31.6,80.2,70.7,Sandy,Orange,44.4,70.6,140.6,Balanced NPK 10-10-10
26.6,83.6,24.4,Black,Orange,72.3,82.1,55.5,Balanced NPK 10-10-10
29.1,29.7,78.8,Clayey,Wheat,95.0,39.9,1.8,SSP (Single Super Phosphate)
21.4,66.0,36.8,Sandy,Coconut,71.9,40.3,61.8,Balanced NPK 10-10-10
31.4,49.8,72.5,Sandy,Banana,83.4,69.6,109.0,Balanced NPK 10-10-10
27.3,37.1,86.8,Loamy,Chickpea,144.2,125.3,56.1,No Fertilizer Needed
43.3,62.6,12.6,Loamy,Orange,131.7,126.2,42.4,No Fertilizer Needed
36.3,26.6,81.0,Black,Banana,22.1,23.9,154.7,DAP (Diammonium Phosphate)
29.0,62.9,83.6,Loamy,Blackgram,138.8,7.5,79.1,SSP (Single Super Phosphate)
10.9,82.8,41.5,Clayey,Sugarcane,75.0,64.4,147.1,Balanced NPK 10-10-10
15.0,60.5,71.1,Red,Orange,141.9,106.1,176.0,No Fertilizer Needed
17.2,23.5,42.5,Sandy,Wheat,89.6,13.9,81.3,SSP (Single Super Phosphate)
27.9,94.4,44.9,Black,Mothbeans,134.0,33.6,199.2,SSP (Single Super Phosphate)
35.5,75.3,17.7,Red,Blackgram,55.4,105.9,67.6,Balanced NPK 10-10-10
10.9,67.7,10.1,Red,Cotton,11.7,69.3,101.9,Urea
12.4,82.0,82.5,Black,Banana,86.0,21.4,7.6,SSP (Single Super Phosphate)
30.7,90.8,89.4,Loamy,Chickpea,97.1,132.8,30.4,Balanced NPK 10-10-10
34.4,75.5,79.5,Clayey,Pomegranate,62.2,45.7,178.9,Balanced NPK 10-10-10
11.0,41.7,83.4,Loamy,Wheat,115.4,122.4,37.5,No Fertilizer Needed
17.1,68.1,64.8,Red,Jute,120.2,106.5,104.1,No Fertilizer Needed
13.1,86.3,35.0,Clayey,Chickpea,87.8,33.2,173.7,SSP (Single Super Phosphate)
43.9,90.0,16.2,Black,Banana,139.6,56.1,181.5,No Fertilizer Needed
13.2,98.2,43.0,Loamy,Apple,44.9,55.4,11.7,MOP (Muriate of Potash)
18.8,84.0,32.2,Sandy,Papaya,46.9,102.6,141.4,No Fertilizer Needed
19.5,25.1,42.5,Clayey,Mango,38.3,10.2,62.0,DAP (Diammonium Phosphate)
19.0,57.8,18.2,Clayey,Apple,77.6,90.7,209.5,No Fertilizer Needed
43.6,88.9,30.9,Clayey,Papaya,148.0,56.7,142.6,No Fertilizer Needed
32.0,74.9,29.3,Sandy,Maize,40.4,118.3,76.0,Balanced NPK 10-10-10
12.3,38.3,48.5,Red,Jute,30.9,12.6,20.3,NPK 20-20-20
11.3,40.8,51.1,Sandy,Lentil,133.5,86.3,105.8,No Fertilizer Needed
27.2,68.5,87.5,Sandy,Orange,125.4,124.5,143.3,No Fertilizer Needed
15.5,39.7,64.0,Red,Pomegranate,99.3,119.6,137.5,No Fertilizer Needed
33.4,38.9,54.8,Red,Lentil,88.1,27.7,0.5,SSP (Single Super Phosphate)
35.1,74.9,64.7,Sandy,Wheat,41.8,109.8,133.3,No Fertilizer Needed
40.6,45.6,69.2,Sandy,Grapes,130.3,40.4,91.3,No Fertilizer Needed
38.6,57.9,63.3,Red,Banana,85.1,119.6,38.2,Balanced NPK 10-10-10
25.3,49.2,75.1,Red,Rice,108.1,120.7,170.3,No Fertilizer Needed
28.4,20.3,85.4,Loamy,Mothbeans,92.7,87.1,202.6,No Fertilizer Needed
28.0,29.9,11.3,Clayey,Cotton,42.2,42.8,72.5,Balanced NPK 10-10-10
27.0,95.7,65.5,Black,Cotton,39.8,91.9,197.5,Urea
44.4,70.7,73.5,Red,Groundnut,106.0,28.6,111.8,SSP (Single Super Phosphate)
42.6,47.7,38.2,Loamy,Grapes,4.0,139.9,90.9,Urea
27.4,47.7,66.3,Black,Mungbean,115.5,51.7,181.8,No Fertilizer Needed
37.0,70.4,80.5,Loamy,Groundnut,86.5,118.6,53.5,Balanced NPK 10-10-10
28.0,54.2,68.2,Red,Pomegranate,56.0,6.3,197.6,SSP (Single Super Phosphate)
